Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
2025297,04-Jun-21,Texas,Dallas,1400 block of Stardale Ln,1,0,N/A
2022551,02-Jun-21,Illinois,Joliet,201 S Eastern Ave,1,0,N/A
2023091,02-Jun-21,Mississippi,Canton,117 S Hargon St,1,0,N/A
2021247,31-May-21,Louisiana,Baton Rouge,2225 College Dr,3,0,N/A
2016491,25-May-21,Mississippi,Sidon (Rising Sun),Champagne St,1,1,N/A
2012104,22-May-21,Tennessee,Memphis,3327 N Watkins St,1,0,N/A
2010753,21-May-21,California,Orange,SR-55,1,0,N/A
2013913,21-May-21,Florida,Fort Lauderdale,520 SE 5th Ave,2,0,N/A
2009257,18-May-21,Ohio,Galion,N/A,1,0,N/A
2007416,17-May-21,Minnesota,Minneapolis,N 35th Ave and Penn Ave N,1,1,N/A
2007418,17-May-21,Maryland,Bowie,16501 Governor Bridge Rd,1,0,N/A
2006594,17-May-21,Alabama,Maylene,308 Goldilocks Ln,1,0,N/A
2012739,16-May-21,Indiana,Peru,2934 S 300 W,3,0,N/A
2006294,16-May-21,Arizona,Tempe,S Rural Rd and E Baseline Rd,1,0,N/A
2005217,15-May-21,Minnesota,Minneapolis,2200 block of Ilion Ave N,1,0,N/A
2003588,13-May-21,Missouri,Union,700 block of Star Circle,1,0,N/A
2000363,09-May-21,Texas,San Antonio,4000 block of W Commerce St,1,1,N/A
1999088,08-May-21,Wisconsin,Milwaukee,3214 W Michigan St,1,0,N/A
1997489,07-May-21,Florida,Pensacola,4101 W Navy Blvd,1,0,N/A
1998108,07-May-21,Florida,Clewiston,940 W Sugarland Hwy,1,1,N/A
1996148,04-May-21,Pennsylvania,East Stroudsburg,2000 block of Vista Cir,1,0,N/A
1994636,04-May-21,Florida,Suwannee,23556 SE 349 Hwy,3,0,N/A
1993617,03-May-21,Louisiana,Baton Rouge,2000 block of Richland St,4,0,N/A
1988688,27-Apr-21,Virginia,Richmond,4000 Midlothian Turnpike,2,3,N/A
1987864,25-Apr-21,Florida,Springfield,500 Block of N Everitt Ave,2,0,N/A
1987006,25-Apr-21,Florida,Fort Myers,3513 Fowler St,1,1,N/A
1987107,25-Apr-21,Washington,Federal Way,27900 block of Pacific Hwy S,1,0,N/A
1985586,24-Apr-21,Ohio,Cleveland (Brooklyn),5110 Tiedeman Rd,1,1,N/A
1986025,24-Apr-21,Florida,North Miami Beach,NE 158th St and N Miami Ave,1,1,N/A
1987484,23-Apr-21,North Carolina,Lenoir,Pope Ln,1,2,N/A
1985026,23-Apr-21,Oklahoma,Tulsa,1051 E 61st St,2,0,N/A
1984492,21-Apr-21,North Carolina,Hickory,Tate Blvd SE and 19th St SE,1,1,N/A
1983449,20-Apr-21,Kentucky,Louisville,1200 block of Algonquin Parkway,1,0,N/A
1982584,20-Apr-21,Georgia,Lawrenceville,225 Bethesda Church Rd,2,0,N/A
1981206,18-Apr-21,Illinois,Chicago,3200 W Roosevelt Rd,1,1,N/A
1982211,18-Apr-21,Arkansas,Rogers (Little Flock),N Woods Ln,1,0,N/A
1981295,18-Apr-21,Texas,Fort Worth,1645 Lake Shore Dr,1,0,N/A
1980967,18-Apr-21,Arkansas,Van Buren,2011 Williams St,3,0,N/A
1982581,17-Apr-21,Georgia,Lawrenceville,225 Bethesda Church Rd,2,0,N/A
1978424,14-Apr-21,Florida,Palm Beach Gardens (Riviera Beach),AC Evans St,1,1,N/A
1983219,14-Apr-21,Arizona,Mesa,E Brown Rd and N Ellsworth Rd,2,1,N/A
1977528,13-Apr-21,North Carolina,Gastonia,1200 block of Ware Ave,1,0,N/A
1977312,13-Apr-21,Michigan,Lansing,6342 Old River Trl,3,0,N/A
1975927,12-Apr-21,Tennessee,Nashville,25th Ave N and Dowlan St,1,3,N/A
1974999,11-Apr-21,Texas,Dallas,2827 S Buckner Blvd,1,0,N/A
1975019,11-Apr-21,New York,Syracuse,300 block of Grant Ave,1,2,N/A
1973985,10-Apr-21,Connecticut,Hartford,182 Nelson St,1,0,N/A
1972954,09-Apr-21,Texas,Houston,3130 Crestdale Dr,1,0,N/A
1972569,08-Apr-21,Oklahoma,Oklahoma City,NE 29th St and N Martin Luther King Ave,1,0,N/A
1971410,07-Apr-21,South Carolina,Rock Hill,4456 Marshall Rd,7,0,N/A
1971171,07-Apr-21,Louisiana,Baker,4400 block of Breckenridge Dr,1,0,N/A
1972434,07-Apr-21,Kentucky,Hopkinsville,Prosperity Ln,1,0,N/A
1968810,03-Apr-21,Tennessee,Memphis,1000 block of W Lexington Cir,1,0,N/A
1967953,03-Apr-21,Kentucky,Louisville,4000 block of Parthenia Ave,1,0,N/A
1967420,01-Apr-21,West Virginia,Moorefield,506 Winchester Ave,3,0,N/A
1966181,31-Mar-21,California,Orange,202 West Lincoln Ave,4,2,N/A
1966989,31-Mar-21,North Carolina,Greenville,1100 block of Van Dyke St,1,0,N/A
1962699,26-Mar-21,Pennsylvania,Monroeville,120 Cambridge Square Dr,1,0,N/A
1962820,26-Mar-21,Ohio,Columbiana,300 block of Quincy Ave,1,0,N/A
1962395,26-Mar-21,Pennsylvania,Philadelphia,1500 block of Mckinley St,1,1,N/A
1959738,22-Mar-21,Missouri,Elk Creek,Nagle Dr,1,0,N/A
1959609,22-Mar-21,Louisiana,Houma,9100 block of Main St,1,0,N/A
1958476,21-Mar-21,Minnesota,Moorhead,400 block of Sunrise Cir,1,0,N/A
1957701,20-Mar-21,Louisiana,Shreveport,4911 Monkhouse Dr,1,1,N/A
1956693,19-Mar-21,Texas,Pasadena,3635 Shaver St,1,0,N/A
1954467,16-Mar-21,Virginia,Richmond,3700 block of Angela Dr,1,0,N/A
1952161,13-Mar-21,Indiana,Indianapolis,300 block of N Randolph St,4,1,N/A
1952125,13-Mar-21,Arkansas,Little Rock,2000 Boyle Park Rd,1,1,N/A
1947503,07-Mar-21,Missouri,Saint Louis,1001 Hickory Pl,1,0,N/A
1946173,06-Mar-21,Ohio,Nelsonville,Walnut St,1,0,N/A
1947131,06-Mar-21,New Mexico,Los Lunas,W Brazaro and Carmel Rd,1,0,N/A
1945218,04-Mar-21,Missouri,Florissant,4855 Lockwig Trl,4,0,N/A
1945763,01-Mar-21,Missouri,Warsaw,US-65,3,0,N/A
1942559,01-Mar-21,Illinois,Chicago,100 block of W 127th St,1,1,N/A
1942812,01-Mar-21,Georgia,Bishop,1200 Block of Riverwalk Rd,1,1,N/A
1940665,27-Feb-21,Washington,Othello,300 block of Hamlet St,1,0,N/A
1943056,26-Feb-21,Texas,El Paso,1925 Detroit Ave,1,0,N/A
1938338,23-Feb-21,Michigan,Luce (county),N/A,1,0,N/A
1936985,23-Feb-21,Tennessee,Grand Junction,Pearl Rd,1,0,N/A
1937741,23-Feb-21,Texas,Mission,La Homa Rd and Valencia Ave,1,0,N/A
1936994,22-Feb-21,Washington,Lakewood,8600 block of Steilacoom Blvd SW,1,0,N/A
1932457,17-Feb-21,Arizona,Sierra Vista,1201 Colombo Ave,3,0,N/A
1931897,17-Feb-21,Tennessee,Clarksville,3400 block of Pembroke Rd,1,0,N/A
1929167,14-Feb-21,Georgia,Austell,900 block of Peel Castle Ln,2,1,N/A
1929156,14-Feb-21,Georgia,Macon,204 Chambers Cove Dr,1,0,N/A
1928896,13-Feb-21,Alabama,Tuskegee,508 Pleasant Springs Dr,1,0,N/A
1923224,06-Feb-21,North Carolina,Hollister,Bobolink Trl,1,0,N/A
1922815,06-Feb-21,Montana,Saint Regis,21 Upper 7 Mile Rd,3,0,N/A
1921562,05-Feb-21,Ohio,Toledo,909 Byrneport Dr,2,1,N/A
1920656,04-Feb-21,Alabama,Birmingham,2900 block of John Bryan Rd,1,1,N/A
1919901,04-Feb-21,Missouri,Saint Louis,4126 S Grand Blvd,3,0,N/A
1920755,03-Feb-21,Pennsylvania,Kingston (Edwardsville),Tobin Ln and Francis St,1,0,N/A
1920639,03-Feb-21,Louisiana,Shreveport,700 block of Bernice Cir,1,0,N/A
1918569,02-Feb-21,Kentucky,Louisville,3900 block of Bells Ln,2,1,N/A
1917909,02-Feb-21,Oklahoma,Muskogee,903 Indiana St,6,1,N/A
1915898,30-Jan-21,Minnesota,Saint Paul,761 Jessie St,3,0,N/A
1915391,29-Jan-21,Georgia,Macon,2336 Ballard Dr,1,0,N/A
1915359,29-Jan-21,Mississippi,Ellisville,400 block of New Hope Road,1,0,N/A
1911043,24-Jan-21,Missouri,Saint Louis,4000 block of Laclede Ave,2,0,N/A
1910790,24-Jan-21,Pennsylvania,West Chester,118 Mountain View Dr,4,0,N/A
1914168,23-Jan-21,Colorado,Alamosa,County Road 3 South and Truman Ave,3,0,N/A
1908867,22-Jan-21,Michigan,Owosso,1400 block of Cleveland St,1,0,N/A
1906654,20-Jan-21,Michigan,Detroit,2420 block of Sturtevant St,1,0,N/A
1907357,20-Jan-21,Pennsylvania,Philadelphia,2300 block of N Bouvier St,1,0,N/A
1903960,16-Jan-21,Florida,Miami,NW 6th Pl and NW 54th St,1,2,N/A
1906006,16-Jan-21,Missouri,Bridgeton,12100 block of Nottingham Lane,2,0,N/A
1903678,16-Jan-21,Louisiana,Saint Rose,300 block of Mockingbird Ln,1,0,N/A
1901845,13-Jan-21,Colorado,Denver,1767 S Logan St,3,0,N/A
1901979,13-Jan-21,California,San Francisco,3835 Scott St,2,0,N/A
1900866,05-Jan-21,Wisconsin,Albany,N/A,1,0,N/A
1895241,04-Jan-21,Tennessee,Memphis,2240 Howell Ave,1,0,N/A
1894934,03-Jan-21,Missouri,Sedalia,125 E Boonville St,1,0,N/A
1894240,03-Jan-21,Michigan,Southfield,25701 W 12 Mile Rd,1,0,N/A
1892698,01-Jan-21,Ohio,Columbus,885 Danwood Dr,3,0,N/A
1892088,01-Jan-21,Texas,Arlington,700 block of Washington Dr,1,0,N/A
